x,y,label
-0.174481,-0.762526,6
-0.103698,-0.177413,8
-0.046499,-1.299732,9
0.019056,-0.486129,6
-0.328338,-0.267673,2
0.118281,-0.650088,7
0.027926,-0.472309,2
-0.057287,-0.749711,9
0.482324,0.455060,3
-0.202104,-1.138940,7
-0.257835,-0.347387,0
0.345680,0.160060,1
0.530517,-0.733272,7
0.166982,0.939907,3
0.027926,-0.472309,2
0.358574,0.514287,5
-0.149158,-0.571386,2
0.174155,-0.355604,2
0.047836,0.134582,3
0.378153,0.130885,1
-0.119639,-1.110100,4
-0.017139,-0.536777,4
-0.221822,0.124087,0
0.867728,-0.059209,1
-0.212850,0.050970,0
0.454803,1.198034,0
-0.252304,-0.182009,8
0.388435,0.389966,5
0.140399,-0.317089,5
0.098931,-0.509451,9
1.220664,-0.239494,1
0.350976,-0.191037,4
0.028690,0.456910,3
0.190274,0.290277,0
-0.089630,-1.628294,7
0.330328,0.127641,1
-0.098291,-1.035516,4
0.330093,0.072697,7
0.042173,-1.088067,9
0.413897,1.531842,0
-0.053372,-0.345628,8
0.130187,-0.367995,6
0.081224,-0.519937,8
0.226260,1.009804,0
-0.015203,-1.040891,9
0.057624,0.921907,0
-0.254526,-0.149715,0
0.380063,0.057543,3
-0.205435,-1.122591,9
0.293294,0.895039,0
-0.149336,-0.272405,8
0.280903,0.103275,9
0.012376,-0.772515,9
0.595625,0.213300,3
-0.384837,-0.442135,0
0.366930,0.222444,3
0.027926,-0.472309,2
0.429362,0.272790,1
-0.173218,-0.760710,6
0.374634,0.166405,3
-0.130818,-1.605399,7
0.048751,-0.262952,5
-0.136158,-0.933985,4
0.340357,-0.013600,8
-0.075655,-1.567523,7
0.399256,0.167213,7
0.131002,-0.330053,5
0.146562,-0.460287,7
-0.045049,2.217843,0
-0.174101,0.790083,0
0.360303,0.266339,1
0.508412,-0.064858,1
0.261861,-0.207082,2
-0.111483,-0.230085,2
0.383079,0.191393,3
0.316204,-0.105296,8
-0.139333,-0.966962,4
0.173533,-0.263493,6
-0.004666,-0.021062,5
0.452231,0.447184,3
-0.135419,-0.706384,6
-0.156117,-1.035024,4
-0.081545,-0.870086,7
-0.132969,-0.702865,6
0.204920,-0.243861,8
0.409987,0.192339,1
0.035374,-0.687811,9
0.275343,-0.273011,9
-0.248400,1.635188,0
0.312205,-0.191006,2
0.368241,0.139293,1
0.306134,-0.033733,8
0.281170,-0.198325,2
0.190169,1.818111,0
0.601627,0.285247,3
0.235319,0.192943,5
-0.112817,-0.906308,4
0.262937,-0.267167,9
0.148684,0.404520,5
0.162163,-0.486744,4
-0.213027,-0.817989,6
0.445364,0.145343,8
0.059597,-0.846038,7
0.238112,0.454208,0
0.133610,-0.107157,8
0.150267,0.028525,0
-0.005916,1.964121,0
0.254991,-0.341202,2
1.300694,-0.333108,1
0.357321,0.193464,1
0.057391,-0.092354,2
0.415076,0.242721,3
0.205859,-0.069849,3
0.473556,0.082962,3
-0.137784,-0.935869,4
0.301689,-0.172844,8
0.184694,-0.129605,5
0.354558,0.062777,1
-0.153099,-0.731786,6
0.217420,-0.082551,3
0.205337,-0.124908,8
0.012886,-0.494940,6
0.107003,0.159393,3
-0.045365,-0.874047,9
-0.155487,-0.954294,4
0.073732,-0.075160,3
0.160704,-0.555164,7
0.322341,0.077128,8
-0.151037,-0.096176,8
0.156759,2.263116,0
-0.129611,-0.698042,6
0.178728,1.020619,0
0.096819,-0.127036,3
0.430963,-0.041483,1
-0.006729,-0.791800,4
-0.052072,0.500508,0
-0.192070,1.121288,0
0.451209,0.246284,3
-0.251996,-1.160968,9
0.061797,-0.435138,2
-0.108500,-1.180931,7
0.286255,0.123054,5
1.152177,-0.205694,1
0.237242,0.132454,3
-0.040099,-0.804506,9
-0.142168,-1.032292,7
0.425653,0.483867,3
0.381722,1.785045,0
0.051558,-0.095948,8
0.280496,0.220990,3
-0.176020,-1.000437,4
0.338495,0.235979,1
-0.113022,-0.984033,7
-0.059718,-0.597767,6
0.129110,-0.241151,3
0.144411,-1.248428,7
0.009630,1.724645,0
0.167934,0.026932,8
0.035102,-1.143688,9
0.235583,0.276377,5
-0.174805,-1.018400,9
-0.011663,1.138875,0
0.004327,-0.506059,6
0.380814,-0.048732,1
0.390143,0.046977,1
0.064066,-0.430330,2
-0.118945,-0.882971,4
-0.034412,0.160337,0
0.077002,0.016845,5
-0.171816,-0.758694,6
-0.205639,-1.081152,4
0.027926,-0.472309,6
-0.199272,-0.798191,6
0.168642,-0.273486,5
0.027926,-0.472309,2
0.196817,-0.157822,3
-0.142769,2.054514,0
0.147134,0.064282,5
-0.107841,-0.666787,6
0.430047,1.335324,0
0.290808,-0.153519,1
0.059171,-0.787173,7
0.595942,-0.002247,1
0.168879,-0.432789,9
0.499968,0.010758,1
0.204397,0.104314,5
0.002535,-0.810141,7
0.274437,0.030020,1
0.027926,-0.472309,2
-0.013844,-0.781172,7
0.241275,-1.086946,7
0.139908,-0.396117,8
-0.100639,0.371685,5
0.364066,0.199784,1
0.027926,-0.472309,2
0.359698,1.977267,0
-0.242478,-1.183161,9
0.289366,-0.279271,7
-0.177143,-1.030995,4
0.410031,1.500648,0
0.182244,-0.706285,5
0.354703,0.148769,3
0.087650,-0.187294,8
0.246145,0.650680,3
0.092112,-0.596813,4
0.352319,0.215385,1
0.002563,-0.468337,2
-0.207758,-1.085595,4
0.076549,-0.619706,9
0.378119,0.166149,1
-0.143010,-1.160965,7
0.202510,-0.387163,9
-0.225932,1.444238,0
-0.111976,-0.956572,9
-0.342997,1.134477,0
0.395307,0.116592,3
0.097208,-0.833781,7
0.480299,-0.155582,1
0.111441,-0.248302,5
0.082932,0.123616,0
0.452869,-0.370236,1
0.027926,-0.472309,6
1.324844,-0.169241,1
0.232373,-0.316012,4
-0.025994,-0.852440,7
0.344589,-0.056715,8
-0.036212,-0.564089,6
0.231732,0.304533,5
0.035658,-0.120040,6
0.439821,0.202025,3
-0.157315,-0.737846,6
0.179588,-0.376784,3
-0.162210,-0.188416,8
0.027926,-0.472309,2
0.027926,-0.472309,2
0.191312,0.211959,3
0.027926,-0.472309,2
0.282195,-0.254589,7
0.088728,-0.665261,7
0.266808,-0.103835,8
-0.149557,-1.269614,7
0.448366,0.131975,2
-0.235984,-1.093725,4
-0.028779,-0.619075,6
-0.420759,1.478026,0
0.299810,0.015620,1
0.027926,-0.472309,2
0.487310,0.125995,8
-0.121175,-0.949259,4
0.305711,0.696030,5
0.202608,-0.239804,2
0.213013,0.043974,6
0.217182,-0.229505,5
0.091858,-0.195205,5
0.063045,1.583327,0
0.027926,-0.472309,2
0.593444,0.552489,3
-0.170322,-1.048469,9
0.388414,0.168936,3
0.027926,-0.472309,2
0.330134,0.293371,3
0.045896,-0.447503,6
0.478381,-0.067059,1
-0.101349,-0.543264,8
0.041282,-0.173030,8
0.350222,0.263207,1
1.330050,-0.249071,1
0.479241,0.255842,9
-0.102791,1.804500,0
0.119120,-0.538376,7
0.091362,0.298757,5
0.200016,-0.025326,3
-0.218448,-1.139825,9
0.126599,-0.339820,6
-0.179121,-0.769200,6
0.333433,0.191996,3
0.036613,-0.731569,9
0.005188,-0.468748,2
0.191539,-0.125674,8
0.027926,-0.472309,2
0.097694,0.400867,5
-0.109704,-0.669462,6
-0.127699,-0.133400,8
0.323747,-0.341896,7
-0.365434,1.513319,0
0.433786,0.255645,5
0.045017,-0.169624,3
0.051317,-0.602493,9
0.028199,0.794314,0
0.337818,0.154057,9
-0.161807,-0.065694,8
0.236920,-0.369778,9
0.167813,0.317140,3
0.148756,-0.494099,9
-0.201773,-1.349233,9
0.304384,0.370656,5
-0.288902,0.506974,0
0.093768,-0.648231,7
0.472521,-0.382747,1
0.253796,0.040417,2
-0.002925,-0.651553,2
0.228493,-0.281149,5
0.076869,0.133740,3
-0.170743,-0.757151,6
-0.083511,-0.853216,4
0.175835,-0.318915,4
0.185451,-0.259604,5
0.396043,0.154665,1
-0.052792,-0.584601,6
-0.061290,-0.600020,6
0.193319,-1.070911,7
0.027926,-0.472309,2
-0.020963,-0.306620,8
0.321106,-0.028969,1
0.456061,-0.863729,9
0.312142,0.141398,5
0.207599,-0.911505,7
-0.023166,-0.815100,9
-0.149785,-0.305173,8
0.521129,0.185684,3
0.275114,-0.907213,9
0.185707,-0.268500,8
-0.171942,0.192200,0
0.034747,-0.333639,2
0.016873,-0.321029,1
0.574377,1.115011,0
0.004295,-0.512841,4
0.337710,-0.182289,8
-0.049956,-0.246532,5
0.396713,0.171172,1
-0.116042,-0.678558,6
-0.126221,-0.810399,9
-0.047811,-1.652542,7
0.407282,0.456857,5
-0.160883,-0.356414,8
0.006614,-0.505861,6
0.327078,-0.838292,9
0.360057,0.234875,1
-0.005682,-0.575843,4
0.370463,0.025208,4
-0.080996,-0.469463,2
0.030465,-0.695272,7
-0.058223,-0.019110,6
0.276672,1.100616,0
0.107871,-0.383469,1
0.157272,0.019746,5
0.325252,-0.329451,1
0.061621,-0.405467,8
0.070431,-0.357907,7
0.232104,-0.198877,6
-0.114575,-0.390552,8
0.200380,-0.268995,6
0.072446,-0.410856,5
0.200612,0.556375,0
-0.013320,-0.315371,3
0.177790,0.412778,0
0.461256,-0.925180,7
0.168938,-0.083732,8
-0.252803,1.247263,0
0.334182,-0.007005,1
-0.046960,1.457957,0
0.277507,-0.034391,5
0.086305,0.165287,2
0.376920,0.166437,1
-0.135168,-0.706024,6
0.403679,0.022729,7
0.038439,-1.034631,9
0.111766,-0.596195,4
-0.355980,0.375709,8
-0.019366,-0.794719,9
-0.214238,-0.230925,8
0.092691,-0.594135,4
-0.115364,-1.432248,9
0.166720,-0.072861,8
-0.076436,-1.412887,9
0.108721,-0.357319,6
0.318999,-0.975882,7
0.026326,-0.604738,4
0.149958,-1.185869,7
0.316935,-0.234054,7
0.031335,-0.702735,2
0.280683,-0.089778,3
0.760267,-0.342751,1
0.318592,0.244356,5
0.963003,-0.384144,1
0.350052,0.038482,3
-0.293522,0.947191,0
-0.216435,-1.113238,9
0.013758,-0.436843,8
0.325029,-0.182734,9
0.075417,-1.268369,9
0.457842,-0.013188,3
-0.183184,-0.398956,2
0.144069,0.324895,5
0.221087,-0.304118,1
0.522816,0.305531,3
0.252807,-0.992536,7
0.276176,-0.026258,8
-0.019138,-0.658228,2
-0.188366,-1.070835,9
-0.346886,0.411838,0
0.158064,0.799146,0
0.027926,-0.472309,6
0.278951,-0.104202,8
-0.113087,-0.182047,8
0.089902,-0.386766,2
0.052892,-0.437846,5
-0.227825,-0.091936,2
-0.050039,0.853010,0
0.258200,-0.555603,7
-0.156350,0.015549,3
0.529434,0.308233,3
0.066088,-0.491625,4
0.315237,0.182798,1
0.026947,-0.315022,3
0.223695,-0.305616,7
-0.188251,-1.092513,9
0.469687,0.083469,1
0.010878,-0.496688,6
0.210219,1.428748,0
-0.086055,0.434781,0
0.274806,0.702219,0
0.023788,-0.455647,6
0.349514,-0.064649,2
0.287419,-0.852782,9
0.439485,0.161758,1
-0.432183,0.783733,0
0.560490,0.388519,3
1.200351,-0.241570,1
0.378320,0.247563,5
0.017662,-0.490777,2
0.356719,0.216440,1
0.161545,-0.200946,3
0.160725,-0.452501,9
0.101170,-0.559358,4
0.405749,0.186364,1
-0.040669,0.100891,5
0.433849,0.188655,1
0.022061,-0.493438,6
0.387798,0.099047,2
-0.085877,-0.874391,7
0.169204,-0.456582,7
-0.168411,-0.260490,8
0.249938,-0.002435,8
0.046606,-0.612474,9
0.142736,-0.118447,8
-0.448672,0.551950,0
0.347471,0.909129,0
0.955839,-0.103950,1
-0.035987,-0.586979,6
-0.017690,-0.459576,2
0.217591,0.013298,6
0.331587,0.236630,3
0.392495,0.145745,1
-0.155091,-0.932872,4
0.183289,-0.198384,8
0.147561,-0.328699,5
0.176661,-0.030866,5
-0.065026,-0.556786,6
-0.034924,-0.768384,8
0.096765,-1.206017,7
0.218095,-0.118255,5
-0.224168,-0.359396,8
0.451100,0.142573,3
-0.273045,1.357523,0
0.267370,-0.267012,9
1.139097,-0.413930,1
0.027926,-0.472309,2
0.030347,-0.470906,2
-0.229313,-1.085371,7
0.137245,0.014806,3
0.208240,-0.358139,4
0.192182,-0.633666,4
0.450587,0.295234,3
0.149051,0.007971,5
0.418273,0.645331,3
-0.067253,-0.608568,6
0.155547,0.044549,5
0.150996,-1.256913,9
0.421376,0.178783,3
0.100689,0.064351,5
0.189555,0.230998,9
-0.417886,0.455679,0
0.286980,-0.092829,5
-0.141413,-0.714995,6
0.269188,-0.020496,8
-0.092983,-0.319154,8
0.018228,-0.394196,7
0.163526,-1.013092,9
0.361746,0.128323,1
0.137176,-0.535020,4
0.203395,-0.402378,7
0.858330,-0.332156,1
0.337249,0.633295,5
0.000525,-0.839630,9
0.564982,0.313054,3
0.073762,-0.149917,5
0.239179,-0.271226,5
0.298460,0.506391,3
0.484560,0.052066,2
-0.303860,1.116835,0
-0.034275,-0.737875,4
-0.244177,-0.406498,8
0.470374,-0.000537,3
0.181019,-0.985569,9
0.358076,0.211148,1
1.126031,-0.278660,1
0.333726,0.302351,5
0.014648,-0.750226,4
0.269078,0.396271,5
-0.306550,1.399703,0
0.184076,0.258105,5
0.065033,-0.403730,5
0.093687,-0.460865,4
0.046539,0.097881,5
0.460955,0.067163,9
0.404350,-0.804581,7
0.254057,-0.255049,4
-0.041596,-0.417737,6
0.350554,-0.127020,7
0.271188,1.727948,0
-0.169375,-1.055121,9
0.633965,-0.077841,1
0.309576,-0.157960,7
-0.071176,-0.242209,6
-0.182296,-1.037858,4
-0.094361,-0.355331,8
0.027926,-0.472309,2
-0.004208,-0.938308,9
0.090657,-0.166907,8
0.082173,-0.320239,5
0.377950,0.168540,1
0.407510,-0.447440,4
0.350644,0.053851,5
0.351970,-0.945156,7
-0.078542,-0.858375,9
0.027926,-0.472309,6
0.081467,-0.556288,4
-0.292479,-0.124693,0
0.010998,-0.673628,9
0.006253,-0.335856,8
0.382356,1.027785,0
0.495763,0.020069,1
0.141654,-0.315357,6
0.030724,-1.101392,7
-0.336275,1.547650,0
0.261567,-1.189882,7
0.227217,-0.363266,4
1.280417,-0.265614,1
0.312552,-0.148169,8
0.281972,0.247461,3
0.247597,-0.216190,5
0.027926,-0.472309,2
0.267087,0.701877,5
0.245037,0.177927,3
0.220272,-0.393756,9
0.755679,-0.230815,1
0.437515,0.224715,3
0.194678,-0.413472,4
-0.025322,-0.752479,9
0.027926,-0.472309,2
-0.266050,-1.200714,7
0.018192,1.523355,0
0.023957,-0.681838,7
0.217624,1.303530,0
0.059019,-0.715100,9
0.073781,-0.802262,4
0.140744,-0.533533,7
-0.086648,-0.636379,6
0.344540,-0.127628,8
0.163170,-0.532241,4
0.450500,0.090498,3
0.055966,-0.640728,9
0.404545,0.182120,3
0.340700,0.332883,3
0.117808,0.454457,0
0.231545,-0.069944,8
-0.163475,-1.020138,9
-0.009237,-0.721323,4
0.148215,-0.429446,4
0.222632,-0.696083,7
0.177091,-0.070464,8
0.027926,-0.472309,2
0.467052,-0.697894,7
0.176444,0.392557,5
0.416117,0.978096,5
-0.091897,-0.643908,6
0.441548,-0.111128,2
0.398053,0.284173,3
-0.102572,-0.821930,9
-0.161410,-0.743733,6
0.419181,-0.012416,8
-0.078133,-1.152651,9
1.293299,-0.366664,1
0.098001,0.492769,6
0.262905,0.531984,0
0.285091,0.355370,3
-0.015683,-0.644546,6
0.048013,-0.441191,2
0.208726,0.958710,0
-0.009671,-0.460368,2
0.027926,-0.472309,2
0.333544,-0.297208,4
-0.013224,-0.422344,2
-0.059232,-0.569182,6
-0.231242,1.786579,0
0.032970,-0.463820,2
0.042025,-0.413493,2
0.088548,0.292291,5
0.075767,-0.174984,5
-0.110856,0.377599,5
0.386391,0.152901,1
0.348391,0.097188,1
0.163498,0.298662,5
0.423991,0.430578,3
-0.000654,-0.603550,2
0.358326,0.606006,3
0.048462,-0.547819,2
-0.138284,-1.209381,9
0.248783,0.312675,5
0.027926,-0.472309,2
0.383010,0.013037,1
-0.134361,0.491869,5
0.074384,-0.627636,9
0.302395,-0.953124,7
0.286383,1.023168,0
-0.179229,-0.947802,9
-0.065071,-0.606262,6
-0.167603,-0.341357,8
0.263096,-0.202026,8
-0.065525,-0.332518,2
0.329181,-0.185288,7
0.899729,-0.111113,1
0.314601,-0.068732,8
0.064203,-0.184223,3
0.388558,0.120989,3
1.049299,-0.175726,1
-0.023998,-0.810930,7
0.218201,0.287813,3
0.345610,0.025500,3
0.141795,0.838680,0
0.026285,-0.474655,6
0.378001,0.173608,1
-0.098419,-0.809976,7
0.319484,-0.137173,2
0.237436,0.257780,5
0.352269,0.132461,3
0.150630,-0.219355,8
0.249815,-0.332428,4
0.397187,0.014735,8
0.452599,0.391086,5
0.308981,0.572853,3
0.011493,-0.495809,6
-0.114664,-0.676580,6
0.167691,-0.483363,7
0.344168,0.039221,8
0.363228,-0.126912,8
0.315721,0.070084,1
-0.016221,-0.720379,9
0.396899,0.060487,2
0.241688,0.718716,0
0.230392,-0.383089,9
0.372244,0.129902,1
-0.064466,-0.604572,6
0.141829,-0.356931,2
0.356488,0.004621,1
0.302073,-0.029364,3
0.136746,0.116184,5
0.112060,-0.565829,4
0.102345,-0.551645,9
0.504759,0.341022,5
0.277648,-0.485628,7
0.014583,-0.524920,6
0.323979,0.998567,0
0.068811,-0.680864,7
-0.084582,-0.827668,4
0.396813,-0.069665,8
1.085317,-0.195617,1
0.201968,0.819223,0
-0.060728,-1.018484,9
0.376867,0.133919,1
0.027926,-0.472309,2
0.027926,-0.472309,2
0.127696,-0.466977,4
0.185568,-0.122614,3
0.418825,0.197481,1
0.197511,-0.395934,4
0.065384,-1.114180,7
0.510833,0.441014,5
0.407949,0.365635,3
-0.050695,-0.584837,6
0.237242,-0.314029,7
0.000554,-0.739805,7
0.372848,0.550373,3
0.328232,-0.105193,8
-0.055762,-0.805639,9
0.218656,-0.379122,9
0.139400,0.658255,0
0.027926,-0.472309,2
-0.175793,-0.992640,4
0.027926,-0.472309,2
0.323566,0.241391,1
0.048970,-0.729102,7
0.302645,0.202254,1
-0.037168,-0.565457,6
-0.129285,-0.935169,9
0.217218,-0.260143,4
0.496473,0.263230,3
0.237418,1.621457,0
0.499479,0.298756,1
0.489321,0.458874,5
-0.138769,-0.711197,6
0.242442,-0.132342,8
0.345562,0.063757,1
0.156147,0.250255,0
-0.014812,-0.739807,5
-0.022910,-0.781685,7
0.177751,-0.345189,5
0.169274,-0.237953,3
0.237690,0.881782,0
0.272530,0.023085,5
0.319196,0.162565,3
0.167348,-0.439065,4
0.126756,-0.530735,9
0.323858,0.118650,1
-0.040180,-0.570212,6
0.281865,-0.118066,8
0.473952,0.197700,1
0.123616,0.217865,0
-0.187906,-1.090493,9
0.454681,0.357080,5
0.245675,-0.316068,7
0.027926,-0.472309,2
-0.072506,-0.484964,2
0.272630,-0.327667,7
0.203137,-0.044250,6
0.027926,-0.472309,2
0.274589,0.105072,3
0.358836,0.139807,3
-0.016910,-0.465290,2
0.012266,-0.534064,6
-0.008095,-0.407894,2
0.027926,-0.472309,2
0.370206,-0.423278,7
0.334750,0.035381,1
0.253520,-0.354405,4
0.139137,-0.564876,7
0.284230,0.367983,5
0.149038,-0.442081,7
0.274042,1.235352,0
0.218153,-0.239951,9
0.429047,0.027716,3
0.429713,0.177753,1
0.035655,-0.167304,5
-0.034645,-0.561844,2
0.027926,-0.472309,6
0.027926,-0.472309,6
0.388051,0.181773,1
0.146182,-0.505485,7
-0.133050,-0.886724,4
0.530565,0.499592,5
0.027926,-0.472309,2
0.178847,-0.355317,4
0.498014,0.463877,3
0.235817,1.305802,0
-0.232399,-1.169736,4
0.321182,0.132627,1
-0.055879,-0.766480,4
0.332108,0.129724,1
0.316577,-0.165193,9
0.296471,-0.181543,9
0.497933,0.144806,3
0.481657,0.003455,8
0.407186,-0.043153,3
0.334060,0.831905,0
0.377492,0.132003,5
0.024812,-0.476761,2
-0.154348,0.323601,0
0.455913,1.544251,0
0.279135,0.770656,0
0.159722,-0.324693,3
0.255797,-0.333544,9
0.481586,0.521663,5
-0.062237,-0.801470,7
-0.010174,-0.526808,6
0.125522,-0.337614,6
0.355467,0.065877,1
0.148894,-0.337069,2
0.260721,-0.172703,8
0.346827,0.285370,1
-0.077234,-0.622878,6
0.528135,0.580926,3
-0.018895,-0.715042,4
0.425627,0.042231,3
-0.080997,-0.642902,6
-0.050253,-0.585981,6
0.593205,1.658975,0
0.582707,-0.038411,1
0.282858,-0.263502,9
0.360536,0.920418,0
0.231425,-0.252029,2
0.027926,-0.472309,2
-0.003886,-0.517810,6
0.307399,-0.282198,7
0.237218,-0.237369,4
0.227341,-0.380489,7
0.260829,0.196827,3
-0.240593,-1.179411,4
0.118808,-0.448318,9
-0.133739,-0.938181,9
0.089900,-0.286156,3
0.223936,-0.627502,7
0.214749,-0.043349,0
-0.069883,-0.765193,9
0.004747,1.051869,0
0.382340,-0.026257,8
0.328409,0.539151,5
0.172812,0.211583,5
0.117760,-0.370634,2
-0.121469,-0.973939,4
0.513914,0.436358,5
0.147876,1.130560,0
0.448322,-0.068292,8
0.211655,-0.289468,4
0.427776,0.107032,8
0.455839,-0.074842,3
0.335217,0.016393,8
-0.089071,-0.639855,6
0.036091,-0.719143,9
0.009598,-0.500370,6
0.245975,-0.177024,4
0.063719,-0.504529,5
0.506814,0.207614,3
0.209984,-0.147820,8
0.178879,-0.319705,4
0.290665,0.027355,5
0.027926,-0.472309,2
0.117201,-0.127363,3
0.413114,-0.013615,8
-0.145338,-0.990996,4
0.222701,-0.107810,8
0.501554,0.269032,1
0.502166,0.376851,5
0.295578,0.879052,0
0.429467,0.288815,5
0.195887,-0.572050,9
0.210369,-0.385353,7
0.170389,-0.511592,4
0.338248,0.076611,1
0.139929,1.156986,0
0.400840,0.056173,3
0.411775,0.953488,0
0.005806,-0.559569,6
0.082271,-0.389517,2
-0.029979,-0.769572,9
0.021791,-0.691305,9
0.124098,-0.431258,4
0.424082,0.063477,1
0.263402,0.245955,3
-0.062015,-0.601059,6
0.330192,-0.101786,8
-0.461299,1.189975,0
0.187460,-0.449179,7
0.442244,-0.660616,7
-0.070292,-0.612924,6
0.323403,-0.008866,8
0.071337,-0.609289,9
0.384089,1.134802,0
0.660326,0.368871,3
0.272609,-0.086878,8
0.628112,0.298465,3
0.153414,-0.503632,7
0.218626,-0.418828,7
0.368867,0.125600,8
0.099191,-0.340258,4
-0.142967,-0.945019,4
0.364600,0.073612,1
-0.049745,-0.423224,2
0.145314,-0.468432,9
0.196144,-0.261622,8
0.373617,0.119230,1
0.326765,0.057498,1
0.206421,0.824157,0
0.203698,-0.248823,6
-0.007641,-0.572849,6
0.195797,0.075581,5
-0.045832,2.084769,0
0.380196,0.120963,1
0.381971,0.194415,1
0.252927,-0.245340,7
0.316516,-0.235430,2
0.171406,-1.063661,7
0.239541,-0.029294,3
0.359221,0.108191,1
0.004141,-0.672012,4
0.229682,1.056929,0
0.077166,-0.314167,5
0.512402,1.887726,0
0.027926,-0.472309,6
0.192336,-0.322825,8
0.545640,-0.567964,7
0.211144,-0.232956,6
0.224559,-0.051224,8
0.191702,0.124976,9
0.102884,-0.557088,9
-0.039609,-0.733566,4
-0.275985,1.240962,0
0.195630,0.002929,6
0.530288,-0.038706,1
0.076714,-0.596699,9
0.227287,-0.167935,2
0.158083,-0.344947,6
-0.038202,-0.282962,3
0.698913,-0.539957,9
-0.130857,-0.955846,4
0.294518,-0.182842,4
0.053057,-0.437619,5
-0.045800,-0.577823,6
-0.038288,-0.567062,6
0.432374,0.202290,1
-0.022247,-1.110718,7
0.027926,-0.472309,2
0.001451,-0.295726,8
0.027926,-0.472309,6
-0.020422,-0.730405,9
0.172039,-0.433158,7
-0.032435,0.983498,0
0.172282,-0.613743,9
0.426754,0.308115,1
-0.087148,-0.637096,6
0.224936,-0.250755,2
0.201935,-0.223514,8
0.159424,-0.181502,3
-0.076186,-0.621910,6
0.017745,-0.598044,4
0.268168,-0.402438,9
-0.003480,-0.161353,5
0.323730,0.037580,8
0.023723,-0.478319,6
0.384291,-0.133379,8
0.002597,-0.885401,7
0.385584,0.097929,8
-0.078593,-0.184551,8
-0.036190,-0.564057,6
0.285844,-0.249257,9
0.197772,-0.507565,1
0.032801,-0.677168,7
-0.095339,-0.648846,6
-0.274454,1.429288,0
0.032727,-0.704229,9
-0.105245,-0.663061,6
0.123777,-0.540156,7
-0.186297,1.152524,0
0.238387,-0.383361,9
0.019726,-0.719759,7
0.533066,-0.024930,1
0.382749,0.043917,3
0.044269,-0.455683,6
0.044331,-0.234453,8
0.315793,-0.184911,4
0.176784,-0.297161,6
0.513817,0.040711,1
-0.197137,-1.038380,7
0.057013,0.096161,5
0.339148,0.278469,1
0.447223,0.243635,3
0.243535,0.081186,3
0.182078,-0.259596,5
0.072142,-0.626531,7
-0.080803,-0.788354,9
-0.132874,-0.947414,9
-0.042207,-0.572675,6
-0.042290,-0.784663,7
0.380976,0.543539,3
-0.097587,-0.639134,4
0.346271,0.154634,1
-0.240510,1.125104,0
0.118021,-0.476951,4
0.032225,-0.469461,2
-0.112421,-0.877871,4
0.005746,0.075331,5
-0.175069,1.432791,0
-0.172378,1.326773,0
0.770303,-0.078364,1
0.027926,-0.472309,6
-0.100586,-0.656376,6
-0.031019,-0.678698,4
0.631491,-0.324622,7
0.036575,-0.619785,9
-0.134175,-0.943709,4
0.027926,-0.472309,6
0.110073,0.175964,5
0.080104,-0.420078,2
0.155510,0.108057,6
-0.014071,-0.753889,9
0.370907,0.016309,8
-0.030593,-0.384914,8
0.113517,-0.195570,8
-0.031705,-0.049698,5
0.117421,-0.656194,9
0.248700,-0.019154,3
0.238247,-0.076758,8
0.110380,-0.492482,9
0.319779,-0.015340,8
0.059653,-0.292282,8
-0.036986,-0.486462,8
0.046521,-0.311901,3
-0.138847,-0.956701,4
-0.137761,-0.888822,4
0.207858,-0.106654,3
-0.257289,1.566764,0
0.242116,-0.336247,9
-0.108450,-0.034270,5
-0.198741,-1.106840,4
-0.073861,-0.791106,4
0.406737,0.237264,1
-0.092847,-0.220673,8
0.028142,1.053222,0
-0.050106,-0.583993,6
0.361606,0.104490,1
0.319223,0.092871,3
0.337550,-0.090397,2
-0.230998,1.142256,0
0.233417,-0.174098,8
0.027926,-0.472309,6
-0.018220,0.992727,0
-0.063671,-0.284280,3
0.244885,0.530626,5
-0.050544,-0.699848,4
-0.066278,-0.894189,9
-0.318473,0.668537,0
0.303911,0.105977,3
0.377760,0.209666,1
0.583934,1.397473,0
0.168991,-0.589668,9
0.235054,-0.082853,3
0.027926,-0.472309,2
0.214519,-0.235057,3
0.349147,0.247399,3
0.567015,0.338386,3
0.315454,-0.794372,7
-0.000787,-0.665025,4
-0.121464,-0.881109,9
0.027926,-0.472309,2
1.393765,-0.257277,1
-0.034562,-0.561725,6
0.027926,-0.472309,2
0.383144,0.156844,1
0.067751,-0.492926,5
0.415768,0.020280,7
0.350927,0.034829,1
0.120564,-0.481291,9
0.244326,-0.440629,7
-0.137325,-0.513559,9
0.116077,-0.347101,2
0.027926,-0.472309,2
0.029918,-0.664523,8
0.318142,-0.055497,1
-0.011318,-0.756604,7
0.233258,-0.847408,7
-0.168516,0.261165,0
0.188701,-0.198958,0
0.331222,0.234536,1
0.255778,-0.127311,8
0.045660,1.123796,9
0.479625,1.219703,0
-0.059446,-0.597377,6
0.055763,-0.434160,6
-0.174011,-1.012460,4
0.211072,-0.431366,7
-0.120589,-0.872727,9
0.304848,-0.143472,8
0.391871,-0.208480,2
-0.007797,-0.669531,9
0.303760,0.179672,1
0.234999,0.266055,5
0.341120,-0.088603,2
0.014951,-0.001191,5
0.263212,-0.006611,3
-0.220662,-1.118345,7
0.131073,-0.681534,7
0.073882,-0.174172,0
